Freq.	1/S12         v1)
2.25244973748930e+006	         6.60450250628329e+001         8.03936008817225e+000         
2.25277389412816e+006	         6.60463972881491e+001         8.04050506194427e+000         
2.25309809741735e+006	         6.60477705310483e+001         8.04164967991577e+000         
2.25342234736359e+006	         6.60491447921211e+001         8.04279394024017e+000         
2.25374664397359e+006	         6.60505200719589e+001         8.04393784107013e+000         
2.25407098725406e+006	         6.60518963711534e+001         8.04508138055759e+000         
2.25439537721173e+006	         6.60532736902969e+001         8.04622455684958e+000         
2.25471981385330e+006	         6.60546520299822e+001         8.04736736809303e+000         
2.25504429718550e+006	         6.60560313908029e+001         8.04850981243073e+000         
2.25536882721505e+006	         6.60574117733528e+001         8.04965188800494e+000         
2.25569340394866e+006	         6.60587931782265e+001         8.05079359295551e+000         
2.25601802739306e+006	         6.60601756060191e+001         8.05193492541884e+000         
2.25634269755498e+006	         6.60615590573261e+001         8.05307588353035e+000         
2.25666741444113e+006	         6.60629435327437e+001         8.05421646542277e+000         
2.25699217805823e+006	         6.60643290328687e+001         8.05535666922621e+000         
2.25731698841302e+006	         6.60657155582982e+001         8.05649649306936e+000         
2.25764184551222e+006	         6.60671031096303e+001         8.05763593507710e+000         
2.25796674936255e+006	         6.60684916874631e+001         8.05877499337409e+000         
2.25829169997075e+006	         6.60698812923957e+001         8.05991366608159e+000         
2.25861669734354e+006	         6.60712719250275e+001         8.06105195131849e+000         
2.25894174148766e+006	         6.60726635859585e+001         8.06218984720195e+000         
2.25926683240983e+006	         6.60740562757895e+001         8.06332735184595e+000         
2.25959197011679e+006	         6.60754499951214e+001         8.06446446336327e+000         
2.25991715461527e+006	         6.60768447445561e+001         8.06560117986393e+000         
2.26024238591200e+006	         6.60782405246958e+001         8.06673749945609e+000         
2.26056766401372e+006	         6.60796373361434e+001         8.06787342024350e+000         
2.26089298892717e+006	         6.60810351795021e+001         8.06900894033116e+000         
2.26121836065907e+006	         6.60824340553760e+001         8.07014405781872e+000         
2.26154377921618e+006	         6.60838339643696e+001         8.07127877080529e+000         
2.26186924460522e+006	         6.60852349070879e+001         8.07241307738641e+000         
2.26219475683294e+006	         6.60866368841366e+001         8.07354697565710e+000         
2.26252031590608e+006	         6.60880398961219e+001         8.07468046370748e+000         
2.26284592183138e+006	         6.60894439436505e+001         8.07581353962784e+000         
2.26317157461558e+006	         6.60908490273298e+001         8.07694620150464e+000         
2.26349727426542e+006	         6.60922551477675e+001         8.07807844742255e+000         
2.26382302078766e+006	         6.60936623055723e+001         8.07921027546432e+000         
2.26414881418903e+006	         6.60950705013531e+001         8.08034168370800e+000         
2.26447465447629e+006	         6.60964797357194e+001         8.08147267023368e+000         
2.26480054165617e+006	         6.60978900092815e+001         8.08260323311448e+000         
2.26512647573543e+006	         6.60993013226501e+001         8.08373337042337e+000         
2.26545245672083e+006	         6.61007136764364e+001         8.08486308023186e+000         
2.26577848461910e+006	         6.61021270712523e+001         8.08599236060781e+000         
2.26610455943700e+006	         6.61035415077102e+001         8.08712120961650e+000         
2.26643068118128e+006	         6.61049569864231e+001         8.08824962532148e+000         
2.26675684985870e+006	         6.61063735080046e+001         8.08937760578353e+000         
2.26708306547600e+006	         6.61077910730689e+001         8.09050514906048e+000         
2.26740932803995e+006	         6.61092096822305e+001         8.09163225321069e+000         
2.26773563755731e+006	         6.61106293361049e+001         8.09275891628579e+000         
2.26806199403482e+006	         6.61120500353079e+001         8.09388513633809e+000         
2.26838839747925e+006	         6.61134717804558e+001         8.09501091141703e+000         
2.26871484789735e+006	         6.61148945721658e+001         8.09613623956773e+000         
2.26904134529589e+006	         6.61163184110554e+001         8.09726111883561e+000         
2.26936788968163e+006	         6.61177432977427e+001         8.09838554726227e+000         
2.26969448106132e+006	         6.61191692328465e+001         8.09950952288643e+000         
2.27002111944174e+006	         6.61205962169862e+001         8.10063304374526e+000         
2.27034780482964e+006	         6.61220242507815e+001         8.10175610787400e+000         
2.27067453723180e+006	         6.61234533348530e+001         8.10287871330374e+000         
2.27100131665497e+006	         6.61248834698217e+001         8.10400085806398e+000         
2.27132814310592e+006	         6.61263146563093e+001         8.10512254018178e+000         
2.27165501659143e+006	         6.61277468949380e+001         8.10624375768317e+000         
2.27198193711826e+006	         6.61291801863305e+001         8.10736450858876e+000         
2.27230890469318e+006	         6.61306145311102e+001         8.10848479091969e+000         
2.27263591932296e+006	         6.61320499299011e+001         8.10960460269210e+000         
2.27296298101437e+006	         6.61334863833278e+001         8.11072394192156e+000         
2.27329008977419e+006	         6.61349238920154e+001         8.11184280662025e+000         
2.27361724560918e+006	         6.61363624565895e+001         8.11296119479839e+000         
2.27394444852614e+006	         6.61378020776764e+001         8.11407910446292e+000         
2.27427169853182e+006	         6.61392427559032e+001         8.11519653361889e+000         
2.27459899563301e+006	         6.61406844918971e+001         8.11631348026906e+000         
2.27492633983648e+006	         6.61421272862864e+001         8.11742994241340e+000         
2.27525373114902e+006	         6.61435711396996e+001         8.11854591804845e+000         
2.27558116957740e+006	         6.61450160527660e+001         8.11966140516984e+000         
2.27590865512840e+006	         6.61464620261154e+001         8.12077640176997e+000         
2.27623618780881e+006	         6.61479090603782e+001         8.12189090583905e+000         
2.27656376762541e+006	         6.61493571561854e+001         8.12300491536385e+000         
2.27689139458497e+006	         6.61508063141687e+001         8.12411842832967e+000         
2.27721906869429e+006	         6.61522565349602e+001         8.12523144271839e+000         
2.27754678996016e+006	         6.61537078191926e+001         8.12634395651082e+000         
2.27787455838935e+006	         6.61551601674995e+001         8.12745596768322e+000         
2.27820237398865e+006	         6.61566135805147e+001         8.12856747421101e+000         
2.27853023676486e+006	         6.61580680588728e+001         8.12967847406531e+000         
2.27885814672476e+006	         6.61595236032091e+001         8.13078896521684e+000         
2.27918610387514e+006	         6.61609802141592e+001         8.13189894563213e+000         
2.27951410822279e+006	         6.61624378923595e+001         8.13300841327569e+000         
2.27984215977452e+006	         6.61638966384470e+001         8.13411736610968e+000         
