Freq.	S12   v1)/S21   v1)
1.71459879605012e+007	   -2.90295711109522e+000   -9.27385237471908e+001    
1.71484554898470e+007	   -2.90630708796321e+000   -9.27268587718617e+001    
1.71509233743022e+007	   -2.90965710375026e+000   -9.27151841625536e+001    
1.71533916139179e+007	   -2.91300715745122e+000   -9.27034999110933e+001    
1.71558602087451e+007	   -2.91635724800276e+000   -9.26918060119947e+001    
1.71583291588351e+007	   -2.91970737426567e+000   -9.26801024633571e+001    
1.71607984642389e+007	   -2.92305753522757e+000   -9.26683892570225e+001    
1.71632681250077e+007	   -2.92640772981827e+000   -9.26566663875226e+001    
1.71657381411926e+007	   -2.92975795692877e+000   -9.26449338511851e+001    
1.71682085128448e+007	   -2.93310821552090e+000   -9.26331916407625e+001    
1.71706792400154e+007	   -2.93645850451751e+000   -9.26214397508036e+001    
1.71731503227556e+007	   -2.93980882282098e+000   -9.26096781767585e+001    
1.71756217611165e+007	   -2.94315916936770e+000   -9.25979069122914e+001    
1.71780935551494e+007	   -2.94650954305546e+000   -9.25861259528640e+001    
1.71805657049054e+007	   -2.94985994281590e+000   -9.25743352921520e+001    
1.71830382104357e+007	   -2.95321036754228e+000   -9.25625349256292e+001    
1.71855110717915e+007	   -2.95656081616145e+000   -9.25507248469823e+001    
1.71879842890240e+007	   -2.95991128757989e+000   -9.25389050508007e+001    
1.71904578621845e+007	   -2.96326178068407e+000   -9.25270755325746e+001    
1.71929317913241e+007	   -2.96661229439363e+000   -9.25152362860092e+001    
1.71954060764941e+007	   -2.96996282755505e+000   -9.25033873084014e+001    
1.71978807177457e+007	   -2.97331337915413e+000   -9.24915285898788e+001    
1.72003557151302e+007	   -2.97666394801505e+000   -9.24796601286483e+001    
1.72028310686989e+007	   -2.98001453306565e+000   -9.24677819175395e+001    
1.72053067785029e+007	   -2.98336513317860e+000   -9.24558939520806e+001    
1.72077828445935e+007	   -2.98671574727681e+000   -9.24439962251117e+001    
1.72102592670221e+007	   -2.99006637421076e+000   -9.24320887330705e+001    
1.72127360458399e+007	   -2.99341701284635e+000   -9.24201714715032e+001    
1.72152131810982e+007	   -2.99676766211662e+000   -9.24082444323703e+001    
1.72176906728483e+007	   -3.00011832089986e+000   -9.23963076103307e+001    
1.72201685211414e+007	   -3.00346898802036e+000   -9.23843610027457e+001    
1.72226467260290e+007	   -3.00681966235213e+000   -9.23724046042886e+001    
1.72251252875623e+007	   -3.01017034281823e+000   -9.23604384069412e+001    
1.72276042057926e+007	   -3.01352102825341e+000   -9.23484624071856e+001    
1.72300834807714e+007	   -3.01687171754154e+000   -9.23364765988132e+001    
1.72325631125498e+007	   -3.02022240952991e+000   -9.23244809774202e+001    
1.72350431011793e+007	   -3.02357310306373e+000   -9.23124755386084e+001    
1.72375234467113e+007	   -3.02692379707041e+000   -9.23004602734898e+001    
1.72400041491970e+007	   -3.03027449037325e+000   -9.22884351785776e+001    
1.72424852086879e+007	   -3.03362518179353e+000   -9.22764002503923e+001    
1.72449666252354e+007	   -3.03697587021752e+000   -9.22643554818628e+001    
1.72474483988907e+007	   -3.04032655449539e+000   -9.22523008677226e+001    
1.72499305297054e+007	   -3.04367723342490e+000   -9.22402364054120e+001    
1.72524130177308e+007	   -3.04702790593490e+000   -9.22281620851772e+001    
1.72548958630183e+007	   -3.05037857081844e+000   -9.22160779044711e+001    
1.72573790656194e+007	   -3.05372922691629e+000   -9.22039838580534e+001    
1.72598626255854e+007	   -3.05707987308329e+000   -9.21918799397884e+001    
1.72623465429678e+007	   -3.06043050815531e+000   -9.21797661444485e+001    
1.72648308178180e+007	   -3.06378113094942e+000   -9.21676424677119e+001    
1.72673154501875e+007	   -3.06713174031318e+000   -9.21555089034627e+001    
1.72698004401277e+007	   -3.07048233505896e+000   -9.21433654473936e+001    
1.72722857876901e+007	   -3.07383291402945e+000   -9.21312120934003e+001    
1.72747714929262e+007	   -3.07718347603234e+000   -9.21190488371887e+001    
1.72772575558873e+007	   -3.08053401990531e+000   -9.21068756726678e+001    
1.72797439766251e+007	   -3.08388454446749e+000   -9.20946925946547e+001    
1.72822307551910e+007	   -3.08723504851949e+000   -9.20824995988745e+001    
1.72847178916364e+007	   -3.09058553087568e+000   -9.20702966801582e+001    
1.72872053860129e+007	   -3.09393599036394e+000   -9.20580838324406e+001    
1.72896932383721e+007	   -3.09728642577781e+000   -9.20458610514675e+001    
1.72921814487653e+007	   -3.10063683595609e+000   -9.20336283302839e+001    
1.72946700172442e+007	   -3.10398721967157e+000   -9.20213856655515e+001    
1.72971589438603e+007	   -3.10733757572652e+000   -9.20091330521349e+001    
1.72996482286651e+007	   -3.11068790293644e+000   -9.19968704840012e+001    
1.73021378717102e+007	   -3.11403820008296e+000   -9.19845979569306e+001    
1.73046278730471e+007	   -3.11738846596098e+000   -9.19723154658074e+001    
1.73071182327273e+007	   -3.12073869937857e+000   -9.19600230046191e+001    
1.73096089508026e+007	   -3.12408889912561e+000   -9.19477205682631e+001    
1.73121000273243e+007	   -3.12743906400499e+000   -9.19354081507398e+001    
1.73145914623442e+007	   -3.13078919275539e+000   -9.19230857496720e+001    
1.73170832559138e+007	   -3.13413928419027e+000   -9.19107533581709e+001    
1.73195754080847e+007	   -3.13748933705913e+000   -9.18984109729695e+001    
1.73220679189085e+007	   -3.14083935018557e+000   -9.18860585862878e+001    
1.73245607884369e+007	   -3.14418932231420e+000   -9.18736961948738e+001    
1.73270540167214e+007	   -3.14753925223290e+000   -9.18613237927694e+001    
1.73295476038137e+007	   -3.15088913871187e+000   -9.18489413749280e+001    
1.73320415497654e+007	   -3.15423898051875e+000   -9.18365489363096e+001    
1.73345358546282e+007	   -3.15758877640371e+000   -9.18241464727871e+001    
1.73370305184537e+007	   -3.16093852511465e+000   -9.18117339802413e+001    
1.73395255412936e+007	   -3.16428822545674e+000   -9.17993114509384e+001    
1.73420209231995e+007	   -3.16763787615781e+000   -9.17868788816783e+001    
1.73445166642231e+007	   -3.17098747598801e+000   -9.17744362665524e+001    
1.73470127644162e+007	   -3.17433702369995e+000   -9.17619836005643e+001    
1.73495092238303e+007	   -3.17768651802910e+000   -9.17495208796309e+001    
1.73520060425172e+007	   -3.18103595773789e+000   -9.17370480978652e+001    
1.73545032205286e+007	   -3.18438534157141e+000   -9.17245652502933e+001    
1.73570007579162e+007	   -3.18773466825765e+000   -9.17120723328547e+001    
1.73594986547318e+007	   -3.19108393656586e+000   -9.16995693387775e+001    
1.73619969110269e+007	   -3.19443314518997e+000   -9.16870562658293e+001    
1.73644955268535e+007	   -3.19778229287963e+000   -9.16745331081608e+001    
1.73669945022632e+007	   -3.20113137838178e+000   -9.16619998599280e+001    
1.73694938373077e+007	   -3.20448040042624e+000   -9.16494565162027e+001    
1.73719935320389e+007	   -3.20782935774036e+000   -9.16369030720631e+001    
1.73744935865085e+007	   -3.21117824904881e+000   -9.16243395225958e+001    
1.73769940007682e+007	   -3.21452707305958e+000   -9.16117658638026e+001    
1.73794947748699e+007	   -3.21787582849248e+000   -9.15991820907853e+001    
1.73819959088652e+007	   -3.22122451407869e+000   -9.15865881977467e+001    
1.73844974028062e+007	   -3.22457312853267e+000   -9.15739841798036e+001    
1.73869992567444e+007	   -3.22792167056624e+000   -9.15613700320823e+001    
1.73895014707317e+007	   -3.23127013887477e+000   -9.15487457506236e+001    
1.73920040448200e+007	   -3.23461853216503e+000   -9.15361113305696e+001    
1.73945069790611e+007	   -3.23796684915508e+000   -9.15234667661610e+001    
1.73970102735068e+007	   -3.24131508854638e+000   -9.15108120525553e+001    
1.73995139282089e+007	   -3.24466324903777e+000   -9.14981471849181e+001    
1.74020179432193e+007	   -3.24801132931179e+000   -9.14854721593314e+001    
1.74045223185898e+007	   -3.25135932807582e+000   -9.14727869700683e+001    
1.74070270543723e+007	   -3.25470724402089e+000   -9.14600916123183e+001    
1.74095321506187e+007	   -3.25805507582174e+000   -9.14473860821894e+001    
1.74120376073808e+007	   -3.26140282216432e+000   -9.14346703748879e+001    
1.74145434247105e+007	   -3.26475048174520e+000   -9.14219444847195e+001    
1.74170496026597e+007	   -3.26809805325826e+000   -9.14092084059973e+001    
1.74195561412804e+007	   -3.27144553534110e+000   -9.13964621366817e+001    
1.74220630406244e+007	   -3.27479292669570e+000   -9.13837056701936e+001    
1.74245703007436e+007	   -3.27814022600775e+000   -9.13709390008713e+001    
1.74270779216899e+007	   -3.28148743190736e+000   -9.13581621267020e+001    
1.74295859035153e+007	   -3.28483454310135e+000   -9.13453750402207e+001    
1.74320942462717e+007	   -3.28818155820168e+000   -9.13325777403436e+001    
1.74346029500111e+007	   -3.29152847593571e+000   -9.13197702178009e+001    
1.74371120147854e+007	   -3.29487529493623e+000   -9.13069524697050e+001    
1.74396214406465e+007	   -3.29822201384674e+000   -9.12941244922671e+001    
1.74421312276465e+007	   -3.30156863132102e+000   -9.12812862807970e+001    
1.74446413758373e+007	   -3.30491514603589e+000   -9.12684378287901e+001    
1.74471518852708e+007	   -3.30826155660111e+000   -9.12555791343073e+001    
1.74496627559991e+007	   -3.31160786168801e+000   -9.12427101908624e+001    
1.74521739880742e+007	   -3.31495405993941e+000   -9.12298309937996e+001    
1.74546855815480e+007	   -3.31830014999543e+000   -9.12169415384732e+001    
1.74571975364726e+007	   -3.32164613048089e+000   -9.12040418211577e+001    
1.74597098529000e+007	   -3.32499200004309e+000   -9.11911318363136e+001    
1.74622225308822e+007	   -3.32833775730142e+000   -9.11782115802350e+001    
1.74647355704713e+007	   -3.33168340091007e+000   -9.11652810464876e+001    
1.74672489717192e+007	   -3.33502892947057e+000   -9.11523402322954e+001    
1.74697627346781e+007	   -3.33837434161897e+000   -9.11393891321564e+001    
1.74722768594000e+007	   -3.34171963596393e+000   -9.11264277424014e+001    
1.74747913459369e+007	   -3.34506481113594e+000   -9.11134560575460e+001    
1.74773061943410e+007	   -3.34840986575032e+000   -9.11004740730276e+001    
1.74798214046642e+007	   -3.35175479840750e+000   -9.10874817852067e+001    
1.74823369769587e+007	   -3.35509960775360e+000   -9.10744791868003e+001    
1.74848529112766e+007	   -3.35844429233528e+000   -9.10614662778414e+001    
1.74873692076700e+007	   -3.36178885079302e+000   -9.10484430510666e+001    
1.74898858661910e+007	   -3.36513328174011e+000   -9.10354095010477e+001    
1.74924028868916e+007	   -3.36847758375129e+000   -9.10223656251079e+001    
1.74949202698241e+007	   -3.37182175543423e+000   -9.10093114178394e+001    
1.74974380150406e+007	   -3.37516579537020e+000   -9.09962468756716e+001    
1.74999561225931e+007	   -3.37850970214942e+000   -9.09831719941305e+001    
1.75024745925339e+007	   -3.38185347437098e+000   -9.09700867678373e+001    
1.75049934249150e+007	   -3.38519711063096e+000   -9.09569911914236e+001    
1.75075126197887e+007	   -3.38854060948769e+000   -9.09438852622737e+001    
1.75100321772071e+007	   -3.39188396954313e+000   -9.09307689741245e+001    
1.75125520972224e+007	   -3.39522718933866e+000   -9.09176423252972e+001    
1.75150723798867e+007	   -3.39857026745907e+000   -9.09045053104634e+001    
1.75175930252524e+007	   -3.40191320250870e+000   -9.08913579224751e+001    
1.75201140333714e+007	   -3.40525599302071e+000   -9.08782001596853e+001    
1.75226354042962e+007	   -3.40859863754847e+000   -9.08650320186277e+001    
1.75251571380788e+007	   -3.41194113469857e+000   -9.08518534912687e+001    
1.75276792347715e+007	   -3.41528348299601e+000   -9.08386645759944e+001    
1.75302016944265e+007	   -3.41862568099671e+000   -9.08254652684551e+001    
1.75327245170961e+007	   -3.42196772726474e+000   -9.08122555633955e+001    
1.75352477028325e+007	   -3.42530962033913e+000   -9.07990354574030e+001    
1.75377712516879e+007	   -3.42865135878893e+000   -9.07858049443280e+001    
1.75402951637147e+007	   -3.43199294113641e+000   -9.07725640216961e+001    
1.75428194389650e+007	   -3.43533436594460e+000   -9.07593126833783e+001    
1.75453440774911e+007	   -3.43867563171937e+000   -9.07460509278400e+001    
1.75478690793454e+007	   -3.44201673701780e+000   -9.07327787489746e+001    
1.75503944445801e+007	   -3.44535768039367e+000   -9.07194961406856e+001    
1.75529201732475e+007	   -3.44869846032311e+000   -9.07062031033063e+001    
1.75554462653999e+007	   -3.45203907537534e+000   -9.06928996289297e+001    
1.75579727210897e+007	   -3.45537952406334e+000   -9.06795857142433e+001    
1.75604995403690e+007	   -3.45871980488681e+000   -9.06662613568657e+001    
1.75630267232904e+007	   -3.46205991639485e+000   -9.06529265498390e+001    
1.75655542699060e+007	   -3.46539985709172e+000   -9.06395812898864e+001    
1.75680821802683e+007	   -3.46873962546851e+000   -9.06262255746612e+001    
1.75706104544295e+007	   -3.47207922007519e+000   -9.06128593963220e+001    
1.75731390924421e+007	   -3.47541863939683e+000   -9.05994827525448e+001    
1.75756680943584e+007	   -3.47875788190573e+000   -9.05860956419377e+001    
1.75781974602308e+007	   -3.48209694615253e+000   -9.05726980557744e+001    
1.75807271901116e+007	   -3.48543583061353e+000   -9.05592899917681e+001    
1.75832572840532e+007	   -3.48877453376251e+000   -9.05458714476453e+001    
1.75857877421081e+007	   -3.49211305412022e+000   -9.05324424165508e+001    
1.75883185643286e+007	   -3.49545139014456e+000   -9.05190028971543e+001    
1.75908497507672e+007	   -3.49878954034989e+000   -9.05055528826253e+001    
1.75933813014762e+007	   -3.50212750320789e+000   -9.04920923698199e+001    
1.75959132165081e+007	   -3.50546527719712e+000   -9.04786213546880e+001    
1.75984454959153e+007	   -3.50880286079304e+000   -9.04651398331923e+001    
1.76009781397502e+007	   -3.51214025245846e+000   -9.04516478022280e+001    
1.76035111480653e+007	   -3.51547745066296e+000   -9.04381452577829e+001    
1.76060445209131e+007	   -3.51881445390145e+000   -9.04246321930980e+001    
1.76085782583460e+007	   -3.52215126059908e+000   -9.04111086078661e+001    
1.76111123604164e+007	   -3.52548786923510e+000   -9.03975744962730e+001    
1.76136468271769e+007	   -3.52882427825720e+000   -9.03840298552789e+001    
1.76161816586800e+007	   -3.53216048613811e+000   -9.03704746790945e+001    
1.76187168549780e+007	   -3.53549649131935e+000   -9.03569089647049e+001    
1.76212524161236e+007	   -3.53883229224858e+000   -9.03433327081886e+001    
1.76237883421693e+007	   -3.54216788734319e+000   -9.03297459083987e+001    
1.76263246331674e+007	   -3.54550327509955e+000   -9.03161485559160e+001    
1.76288612891707e+007	   -3.54883845391956e+000   -9.03025406505411e+001    
1.76313983102315e+007	   -3.55217342223868e+000   -9.02889221884054e+001    
1.76339356964024e+007	   -3.55550817849811e+000   -9.02752931647334e+001    
1.76364734477361e+007	   -3.55884272112694e+000   -9.02616535756832e+001    
1.76390115642849e+007	   -3.56217704854214e+000   -9.02480034183486e+001    
1.76415500461016e+007	   -3.56551115919289e+000   -9.02343426861508e+001    
1.76440888932386e+007	   -3.56884505146363e+000   -9.02206713789760e+001    
